year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2018,6,ДП „Донецька вугільна енергетична компанія”,33161769,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Макіїввугілля”,32442295,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Мирноградвугілля”,32087941,,працює,132.31452455590386,0.0,125.01015173423426,1.0,85.39,0.0,,0.0,100.0,1.0,,,69.79,0.0,65.9652343997547,3.0,0.11358468059962759,0.0,-0.5830435780854518,0.0,-1.3983321696024673,0.0,46.22366501417799,1.0,,,6.0,
2018,6,ДП „Селидіввугілля”,33426253,,працює,208.2915686555018,0.0,111.5512028823783,1.0,73.49,0.0,,0.0,0.0,0.0,,,51.67,0.0,31.417940988581,3.0,0.15276968271874125,0.0,-0.5824417978817488,0.0,-1.3948757201440458,0.0,68.315035580615,1.0,,,5.0,
2018,6,ДП „Добропіллявугілля”,32186934,,працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Артемвугілля”,32270533,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Торецьквугілля”,33839013,,працює,,0.0,111.41057293408991,1.0,76.84,0.0,,0.0,0.0,0.0,,,224.83,1.0,18.3907268721226,3.0,0.07283726055646823,0.0,-0.8098870215295866,0.0,-4.260030157044886,0.0,65.2535786043552,1.0,,,6.0,
2018,6,ДП „Орджонікідзевугілля”,32276912,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Шахтарськантрацит”,32299510,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Торезантрацит”,32366906,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Сніжнеантрацит”,31906124,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Луганськвугілля”,32473323,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,ДП „Первомайськвугілля”,32320594,,працює,210.1114071203681,0.0,136.8292104282633,1.0,81.29,0.0,,0.0,0.0,0.0,,,8.19,0.0,7.20989936331896,3.0,0.1872407260752305,0.0,-0.6411829894103308,0.0,-1.7869358767485124,0.0,61.84533969456399,1.0,,,5.0,
